Date,META_Close,META_Return,META_Position
2019-04-29,193.4288330078125,0.01718099231811432,1
2019-04-30,192.05841064453125,-0.0070848918538731764,1
2019-05-01,191.69097900390625,-0.0019131244468384434,1
2019-05-02,191.1944580078125,-0.0025902157664061676,1
2019-05-03,194.11404418945312,0.015270244818086365,1
2019-05-06,192.53509521484375,-0.008134130537553186,1
2019-05-07,188.45358276367188,-0.021198797271829606,1
2019-05-08,188.22518920898438,-0.0012119353282549206,1
2019-05-09,187.34136962890625,-0.00469554358687263,1
2019-05-10,187.03350830078125,-0.0016433173769083709,1
2019-05-13,180.2806854248047,-0.03610488268827683,1
2019-05-14,179.47628784179688,-0.004461917709666863,1
2019-05-15,184.97787475585938,0.0306535586411949,1
2019-05-16,185.69288635253906,0.0038653898344511717,1
2019-05-17,184.0146026611328,-0.009037953603780013,1
2019-05-20,181.45248413085938,-0.013923452232710187,1
2019-05-21,183.53793334960938,0.011493087177831152,1
2019-05-22,184.03443908691406,0.0027051941156976955,1
2019-05-23,179.61532592773438,-0.024012424962985723,1
2019-05-24,179.80401611328125,0.0010505238602120937,1
2019-05-28,183.03146362304688,0.01794980768245047,1
2019-05-29,180.9261932373047,-0.011502232152161507,1
2019-05-30,181.74049377441406,0.004500733268849144,1
2019-05-31,176.23890686035156,-0.03027166263172676,1
2019-06-03,163.0113067626953,-0.07505493726273249,1
2019-06-04,166.33807373046875,0.020408197651077042,1
2019-06-05,167.00341796875,0.003999951564663151,1
2019-06-06,167.16232299804688,0.0009515076471464656,1
2019-06-07,172.14749145507812,0.029822321008840635,1
2019-06-10,173.60731506347656,0.008480074824554595,1
2019-06-11,176.86456298828125,0.01876215828586325,1
2019-06-12,173.82577514648438,-0.01718143980034159,1
2019-06-13,176.23890686035156,0.01388247348147087,1
2019-06-14,180.0721435546875,0.02175022963217388,1
2019-06-17,187.69886779785156,0.04235371497561946,1
2019-06-18,187.16262817382812,-0.002856914537177513,1
2019-06-19,186.17945861816406,-0.005253022813672681,1
2019-06-20,188.21524047851562,0.010934513804375934,1
2019-06-21,189.81407165527344,0.00849469560856475,1
2019-06-24,191.2639617919922,0.007638475504344822,1
2019-06-25,187.53004455566406,-0.019522325070255087,1
2019-06-26,186.3582305908203,-0.006248673206580069,1
2019-06-27,188.1854705810547,0.009804986795814541,1
2019-06-28,191.6611785888672,0.01846958746113958,1
2019-07-01,191.6611785888672,0.0,1
2019-07-02,193.64730834960938,0.010362712863217105,1
2019-07-03,195.83203125,0.011281968848471324,1
2019-07-05,195.03759765625,-0.004056709153651306,1
2019-07-08,194.40203857421875,-0.003258649048535789,1
2019-07-09,197.82810974121094,0.01762363806531897,1
2019-07-10,201.3236846923828,0.01766975863917719,1
2019-07-11,199.83407592773438,-0.00739907362079395,1
2019-07-12,203.4488525390625,0.01808888996807201,1
2019-07-15,202.49551391601562,-0.0046858884242850785,1
2019-07-16,202.4259796142578,-0.00034338687516133337,1
2019-07-17,200.40016174316406,-0.010007697010799399,1
2019-07-18,199.38722229003906,-0.005054584009883234,1
2019-07-19,196.98399353027344,-0.012053073071401577,1
2019-07-22,200.9165496826172,0.019963836055234552,1
2019-07-23,200.9562530517578,0.000197611243092366,1
2019-07-24,203.2403106689453,0.011365944490412172,1
2019-07-25,199.3177032470703,-0.019300341595444914,1
2019-07-26,198.36434936523438,-0.004783086832252814,1
2019-07-29,194.580810546875,-0.01907368350445382,1
2019-07-30,195.67312622070312,0.005613686523137318,1
2019-07-31,192.8826446533203,-0.014260934147059978,1
2019-08-01,191.39305114746094,-0.007722796981225133,1
2019-08-02,187.7087860107422,-0.019249733021290183,1
2019-08-05,180.4693603515625,-0.03856732448722666,1
2019-08-06,183.23007202148438,0.015297398209557,1
2019-08-07,183.86563110351562,0.0034686395907583822,1
2019-08-08,188.84088134765625,0.027059163881147485,1
2019-08-09,186.5469207763672,-0.012147584542702261,1
2019-08-12,184.08412170410156,-0.013202035509436438,1
2019-08-13,187.14273071289062,0.01661527882185032,1
2019-08-14,178.46337890625,-0.04637824709289007,1
2019-08-15,181.32339477539062,0.016025785719562258,1
2019-08-16,182.42568969726562,0.006079165478014792,1
2019-08-19,184.8785400390625,0.013445750682743007,1
2019-08-20,182.53492736816406,-0.012676499232432636,1
2019-08-21,182.27671813964844,-0.0014145743624990326,1
2019-08-22,180.77719116210938,-0.008226651175440969,1
2019-08-23,176.5169677734375,-0.023566155449619597,1
2019-08-26,179.10885620117188,0.014683508675840784,1
2019-08-27,180.0423583984375,0.005211926518123411,1
2019-08-28,180.49913024902344,0.002537024368316043,1
2019-08-29,184.28273010253906,0.020961873047784962,1
2019-08-30,184.3820343017578,0.0005388687217922072,1
2019-09-03,181.1248016357422,-0.01766567267982777,1
2019-09-04,185.8418426513672,0.026043043100808294,1
2019-09-05,189.57574462890625,0.02009182606171067,1
2019-09-06,186.18943786621094,-0.017862552877341953,1
2019-09-09,187.4506072998047,0.006773582046581961,1
2019-09-10,184.8785400390625,-0.013721306630009922,1
2019-09-11,187.18247985839844,0.01246191049999168,1
2019-09-12,186.1695556640625,-0.005411426299631317,1
2019-09-13,185.8914794921875,-0.0014936715666700184,1
2019-09-16,184.92823791503906,-0.005181741410525076,1
2019-09-17,186.7753143310547,0.009988071247746477,1
2019-09-18,186.83489990234375,0.0003190227332903195,1
2019-09-19,188.821044921875,0.010630481888391108,1
2019-09-20,188.61245727539062,-0.0011046843140322116,1
2019-09-23,185.5240478515625,-0.016374366086110537,1
2019-09-24,180.0225067138672,-0.029654059413888434,1
2019-09-25,181.53195190429688,0.008384758205977283,1
2019-09-26,178.86058044433594,-0.014715709449151237,1
2019-09-27,175.87149047851562,-0.01671184314841556,1
2019-09-30,176.84469604492188,0.005533617550851133,1
2019-10-01,174.59043884277344,-0.012747101001976402,1
2019-10-02,173.3888397216797,-0.006882387884801888,1
2019-10-03,178.13568115234375,0.02737685677050261,0
2019-10-04,179.19821166992188,0.0059647259364588034,0
2019-10-07,178.43356323242188,-0.0042670539531302065,0
2019-10-08,176.5169677734375,-0.010741227290786526,0
2019-10-09,178.6024169921875,0.011814440532576409,1
2019-10-10,178.78115844726562,0.0010007784781880247,1
2019-10-11,182.91229248046875,0.02310721145943173,1
2019-10-14,182.00860595703125,-0.004940545608950742,1
2019-10-15,187.5797119140625,0.03060902492899964,1
2019-10-16,188.23512268066406,0.0034940386671551416,1
2019-10-17,189.0692901611328,0.004431518776035759,1
2019-10-18,184.56080627441406,-0.023845669928080016,1
2019-10-21,188.44366455078125,0.021038368626294268,1
2019-10-22,181.0751190185547,-0.03910211335463021,1
2019-10-23,184.8586883544922,0.02089502608886762,1
2019-10-24,185.08712768554688,0.001235751119344819,1
2019-10-25,186.58663940429688,0.008101653191666447,1
2019-10-28,188.08616638183594,0.008036625678700782,1
2019-10-29,187.99679565429688,-0.0004751584300869416,1
2019-10-30,186.9441375732422,-0.005599340549348519,1
2019-10-31,190.320556640625,0.018061112325921336,1
2019-11-01,192.27688598632812,0.010279127910482133,1
2019-11-04,193.36927795410156,0.0056813483439248635,1
2019-11-05,192.97203063964844,-0.0020543455436980995,1
2019-11-06,190.2212677001953,-0.014254723497157173,1
2019-11-07,189.09909057617188,-0.00589932523103609,1
2019-11-08,189.51614379882812,0.0022054745022068722,1
2019-11-11,188.29469299316406,-0.0064451016213196155,1
2019-11-12,193.12100219726562,0.025631679403076868,1
2019-11-13,191.84988403320312,-0.006581977877083034,1
2019-11-14,191.81015014648438,-0.00020710925585898377,1
2019-11-15,193.7466278076172,0.010095803895956212,1
2019-11-18,196.03065490722656,0.011788732147004488,1
2019-11-19,197.93736267089844,0.009726579572844063,1
2019-11-20,196.13990783691406,-0.009080927469832578,1
2019-11-21,196.55699157714844,0.0021264603661441672,1
2019-11-22,197.4408416748047,0.004496660691458265,1
2019-11-25,198.40408325195312,0.00487863386813836,1
2019-11-26,197.58978271484375,-0.004104252915376194,1
2019-11-27,200.59873962402344,0.015228302130996907,1
2019-11-29,200.2412567138672,-0.0017820795426046754,1
2019-12-02,198.314697265625,-0.009621191356160574,1
2019-12-03,197.4408416748047,-0.004406408616552837,1
2019-12-04,197.3315887451172,-0.0005533451375143716,1
2019-12-05,197.97706604003906,0.003271028723919045,1
2019-12-06,199.6553192138672,0.0084770080060117,1
2019-12-09,199.94332885742188,0.001442534287033892,1
2019-12-10,199.47659301757812,-0.0023343406479772177,1
2019-12-11,200.85694885253906,0.00691988876529126,1
2019-12-12,195.3851776123047,-0.027242130638216233,1
2019-12-13,192.7634735107422,-0.01341813198729258,1
2019-12-16,196.54705810546875,0.019628120026150775,1
2019-12-17,197.01380920410156,0.002374754947399582,1
2019-12-18,201.09527587890625,0.02071665276303758,1
2019-12-19,204.630615234375,0.017580419728992602,1
2019-12-20,204.86892700195312,0.00116459488383569,1
2019-12-23,204.74974060058594,-0.0005817690516144447,1
2019-12-24,203.6970977783203,-0.005141119198383115,1
2019-12-26,206.34857177734375,0.013016749025599683,1
2019-12-27,206.65643310546875,0.0014919479474624353,1
2019-12-30,202.99200439453125,-0.017731984704620007,1
2019-12-31,203.82620239257812,0.004109511606307237,1
2020-01-02,208.3247833251953,0.02207067040356625,1
2020-01-03,207.2224884033203,-0.005291232777399846,1
2020-01-06,211.12522888183594,0.01883357597231261,1
2020-01-07,211.58204650878906,0.002163728273369081,1
2020-01-08,213.72703552246094,0.01013785927995925,1
2020-01-09,216.7856903076172,0.014311033593290112,1
2020-01-10,216.54733276367188,-0.0010995077378358475,1
2020-01-13,220.3706512451172,0.01765580962208335,1
2020-01-14,217.54042053222656,-0.012843047369963001,1
2020-01-15,219.61593627929688,0.009540828053896444,1
2020-01-16,220.23162841796875,0.0028034948150978956,1
2020-01-17,220.5990447998047,0.0016683179635699208,1
2020-01-21,219.90390014648438,-0.003151168011408023,1
2020-01-22,219.78475952148438,-0.0005417849566135002,1
2020-01-23,218.2355499267578,-0.007048758058108784,1
2020-01-24,216.42819213867188,-0.008281683661037431,1
2020-01-27,213.3794708251953,-0.014086525804933747,1
2020-01-28,216.2792205810547,0.013589637956478606,1
2020-01-29,221.6814727783203,0.02497813790317882,1
2020-01-30,208.07652282714844,-0.06137161477980935,1
2020-01-31,200.50938415527344,-0.03636709499495583,1
2020-02-03,202.7735595703125,0.011292116947931419,1
2020-02-04,208.37445068359375,0.027621407471219772,1
