"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
0.42387205400142,-0.0353456515655219,-0.347981949200381,0.0353741798254839,0.0107751230903824
0.0204295604807084,-0.202304921401565,-0.7171563477446,0.321157586772252,-0.130163610011822
1.82193226586951,3.73518499622467,-0.407642670738289,-0.317014284642896,0.0741013750960579
-0.321896358941163,-1.44299183602338,-0.404791505340684,-0.607213271860966,-0.167334355217727
-0.406941922360729,-0.727229718163797,-0.543611812448608,0.457197343118361,0.226513939925604
0.00670644782800706,-0.226357564634056,-0.526687701973277,0.323138787617604,0.161859608316656
0.391615905048407,0.504663289203554,0.000723362661474498,-0.221795177553723,-0.147316977915592
0.190393429695815,-0.0264937437036383,-0.53989871772278,0.389902588384236,0.258176004835484
0.136583596432436,-0.112483070343531,-0.0752529084348365,0.213100479291412,0.125726186948856
0.0953112560127568,-0.298972387142249,0.0150027288874299,0.255808278600658,0.208166585351547
0.0308867305747234,-0.165728832316941,-0.54197670053096,0.335364058220021,0.171781015757128
-0.220471875536596,-0.683953784381298,-0.446888217524822,0.25194971175672,0.0379524990816517
-0.474013284578243,-0.855054956464574,0.00914289879376942,0.0395473590519183,-0.149890265582362
0.0621595436864931,-0.620023734128932,-0.596577278264474,0.344026465273542,0.1883779314327
0.192628192212469,-0.19087584691849,-0.338901442270582,-0.0852838021754355,-0.0145929886228415
0.292000031356168,0.223500929154165,-0.513071929331921,0.235906882403378,0.165277930190934
-0.528223661195352,-1.09863693321895,0.591838949380959,-0.207868225910606,-0.476110935119264
0.00654779207985382,-0.211826047498682,-0.453950885254969,0.299898098448603,0.115978355941611
-0.458767764597589,-0.721788340819607,-0.62950909073793,0.569183326751782,0.22542821596636
0.0278888866360838,-0.65838126852232,0.49512295815254,-0.0405710644073769,-0.295618934303832
0.413285883244241,0.00886944926151186,-0.51773136047041,-0.00784658774546489,0.0206196236325287
-0.434662960273565,-0.899344407291298,-0.387066660577095,0.21215533825702,0.0823933247402606
-0.22336136943759,-0.541233884476165,-0.48223288637637,0.277529397027984,0.142578521570403
0.193052149105684,-0.0105650832993286,0.403267332603632,0.104262363546501,0.0195646928896795
-0.181426899633883,-0.77476843979046,-0.216333804635299,0.26051355754397,-0.0044910647626359
-0.173977066850588,-0.526120362020091,-0.52978963005884,0.440322989644128,0.21924235410084
-0.222120345932602,-0.625816841037544,-0.238623297224089,0.390565869908137,0.0982246421460298
-0.83890067245369,-1.25867627875297,0.278883707804827,-0.0478519632605849,-0.274810608075999
-0.0474583522818466,-0.342284433997311,-0.232744600902204,0.260995413510709,-0.0732627968092248
0.243361848275607,0.135772525171872,0.299067359128974,0.218868523346634,0.396496949587127
0.182629899857182,-0.0739111081796722,0.460448562256653,0.148457504342751,0.243929952393312
-0.704443247882475,-1.14633518993152,0.0817156357862329,-0.114963640419975,-0.212429994646382
2.4569033597276,5.56359286444832,0.418208642637697,-1.1625014807884,-0.620820639761525
-0.000635768144602226,-0.334892329229464,-0.108389523437681,0.13688270312088,0.256381817519719
0.0758997069713366,-0.31709637788502,-0.00848172214354196,0.223606412423865,-0.124839372822663
-0.838175445403267,-1.2903171832159,0.499330846576233,-0.3897936774422,-0.498574224141505
-0.0937785824197596,-0.442878680543141,-2.48311494439674,0.0849906935707426,-3.24804026470373
-0.454890325602455,-1.05158356982584,-0.251426218174712,-0.129884489430952,-0.115564549919454
-0.0175006322137362,-0.366009968114013,-0.11515982817242,0.276812447199784,-0.178956952892819
-0.723117369774527,-0.901482842723901,-0.572428705788862,0.5497304481265,0.264498752109306
-0.302247519756049,-0.642180366563621,-0.543910706468043,0.458217135047303,0.227945921064755
0.220656758286661,-0.177916029114493,-0.566557792018419,0.232535873138051,0.158402655139856
0.488609950783086,0.647565277925972,-0.45166204842622,0.124313772525465,0.122684491786623
-0.629818734215998,-1.06571803915174,1.04193037817854,-0.11075828779139,-0.526270870083278
-0.0444485317787342,-0.439974184220746,-0.863512924067146,0.183470016972247,-0.710180548456019
0.0695956251530722,-0.625292643844969,-0.630338553952222,0.0396131345934083,0.11845858852705
0.283860035677543,0.369791361818947,0.314122914657782,-0.815589958373846,-0.452463447759891
-1.49058653910806,-1.60043470528717,-0.00715106808683625,-0.133681778766152,-0.178092816249042
-0.102393344118139,-0.457653058247998,0.407080675046236,0.0109282691298716,-0.305125755581823
-0.169921374461288,-0.590972325933138,-0.468597403691184,0.366755191479727,0.135963794437169
0.434208516202277,0.185457255565903,-0.608851985704709,0.100010896291329,0.117543329939554
-0.691804968891216,-0.921680677746154,-0.629109754342824,0.762827843259024,0.348465829957209
0.0128459559104949,-0.216274540170843,-0.537724656584815,0.354204980088464,0.116495037751668
-1.52898529987763,-1.50688596171651,0.0415623241355875,-0.482193522517091,-0.314044373189861
0.363707510875102,0.384664052925319,-0.449405283536709,0.184788678638388,0.208375426322004
-0.493864989412083,-0.894679781610751,-0.291494990823665,0.0763818514534692,-0.0137576154444312
